id,codeAndCountry,serieCode,country,serieName,year,indicator
2815,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1975,NA
3537,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1976,NA
4259,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1977,NA
4981,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1978,NA
5703,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1979,NA
6425,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1980,NA
7147,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1981,NA
7869,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1982,NA
8591,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1983,NA
9313,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1984,0.2136
10035,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1985,NA
10757,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1986,NA
11479,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1987,0.2314
12201,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1988,NA
12923,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1989,NA
13645,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1990,0.1562
14367,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1991,NA
15089,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1992,NA
15811,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1993,0.1567
16533,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1994,NA
17255,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1995,NA
17977,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1996,0.1144
18699,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1997,NA
19421,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1998,NA
20143,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,1999,0.1252
20865,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2000,NA
21587,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2001,NA
22309,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2002,0.0603
23031,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2003,NA
23753,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2004,NA
24475,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2005,0.0456
25197,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2006,0.0674
25919,1.2 - Indonesia - 117331,1.2,Indonesia,1.2 - Eradicate extreme poverty and hunger,2007,0.0516
679,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1972,NA
1401,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1973,NA
2123,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1974,NA
2845,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1975,NA
3567,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1976,NA
4289,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1977,NA
5011,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1978,NA
5733,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1979,NA
6455,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1980,NA
7177,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1981,NA
7899,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1982,NA
8621,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1983,NA
9343,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1984,NA
10065,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1985,NA
10787,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1986,NA
11509,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1987,NA
12231,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1988,0.0112
12953,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1989,NA
13675,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1990,0.001
14397,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1991,NA
15119,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1992,NA
15841,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1993,0.0171
16563,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1994,NA
17285,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1995,NA
18007,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1996,0.0049
18729,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1997,NA
19451,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1998,NA
20173,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,1999,0.0034
20895,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2000,NA
21617,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2001,0.3057
22339,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2002,2.00E-04
23061,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2003,NA
23783,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2004,2.00E-04
24505,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2005,NA
25227,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2006,NA
25949,1.2 - Jamaica - 126690,1.2,Jamaica,1.2 - Eradicate extreme poverty and hunger,2007,NA
672,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1972,NA
1394,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1973,NA
2116,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1974,NA
2838,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1975,NA
3560,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1976,NA
4282,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1977,NA
5004,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1978,NA
5726,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1979,NA
6448,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1980,NA
7170,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1981,NA
7892,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1982,NA
8614,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1983,NA
9336,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1984,NA
10058,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1985,NA
10780,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1986,NA
11502,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1987,0
12224,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1988,NA
12946,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1989,NA
13668,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1990,NA
14390,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1991,NA
15112,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1992,0.005
15834,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1993,NA
16556,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1994,NA
17278,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1995,NA
18000,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1996,NA
18722,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1997,0.0031
19444,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1998,NA
20166,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,1999,NA
20888,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2000,NA
21610,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2001,NA
22332,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2002,NA
23054,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2003,0.0016
23776,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2004,NA
24498,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2005,NA
25220,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2006,0.001
25942,1.2 - Jordan - 129364,1.2,Jordan,1.2 - Eradicate extreme poverty and hunger,2007,NA
659,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1972,NA
1381,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1973,NA
2103,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1974,NA
2825,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1975,NA
3547,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1976,NA
4269,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1977,NA
4991,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1978,NA
5713,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1979,NA
6435,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1980,NA
7157,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1981,NA
7879,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1982,NA
8601,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1983,NA
9323,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1984,NA
10045,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1985,NA
10767,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1986,NA
11489,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1987,NA
12211,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1988,NA
12933,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1989,NA
13655,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1990,NA
14377,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1991,NA
15099,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1992,0.1624
15821,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1993,NA
16543,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1994,NA
17265,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1995,NA
17987,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1996,NA
18709,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1997,0.1485
19431,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1998,NA
20153,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,1999,NA
20875,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2000,NA
21597,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2001,NA
22319,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2002,0.1211
23041,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2003,NA
23763,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2004,NA
24485,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2005,NA
25207,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2006,NA
25929,1.2 - Lao PDR - 141397,1.2,Lao PDR,1.2 - Eradicate extreme poverty and hunger,2007,NA
638,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1972,NA
1360,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1973,NA
2082,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1974,NA
2804,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1975,NA
3526,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1976,NA
4248,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1977,NA
4970,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1978,NA
5692,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1979,NA
6414,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1980,NA
7136,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1981,NA
7858,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1982,NA
8580,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1983,NA
9302,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1984,NA
10024,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1985,NA
10746,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1986,NA
11468,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1987,NA
12190,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1988,2.00E-04
12912,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1989,NA
13634,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1990,NA
14356,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1991,NA
15078,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1992,NA
15800,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1993,0
16522,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1994,NA
17244,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1995,0
17966,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1996,2.00E-04
18688,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1997,3.00E-04
19410,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1998,0
20132,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,1999,NA
20854,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2000,NA
21576,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2001,NA
22298,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2002,0
23020,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2003,0.0016
23742,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2004,0.0019
24464,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2005,NA
25186,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2006,NA
25908,1.2 - Latvia - 142734,1.2,Latvia,1.2 - Eradicate extreme poverty and hunger,2007,0.0016
668,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1972,NA
1390,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1973,NA
2112,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1974,NA
2834,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1975,NA
3556,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1976,NA
4278,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1977,NA
5000,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1978,NA
5722,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1979,NA
6444,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1980,NA
7166,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1981,NA
7888,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1982,NA
8610,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1983,NA
9332,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1984,NA
10054,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1985,NA
10776,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1986,NA
11498,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1987,NA
12220,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1988,5.00E-04
12942,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1989,NA
13664,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1990,NA
14386,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1991,NA
15108,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1992,NA
15830,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1993,0.0012
16552,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1994,NA
17274,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1995,NA
17996,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1996,0
18718,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1997,NA
19440,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1998,0.0014
20162,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,1999,NA
20884,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2000,0.0013
21606,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2001,0.0017
22328,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2002,0.0017
23050,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2003,NA
23772,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2004,0.002
24494,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2005,NA
25216,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2006,NA
25938,1.2 - Lithuania - 150756,1.2,Lithuania,1.2 - Eradicate extreme poverty and hunger,2007,NA
664,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1972,NA
1386,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1973,NA
2108,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1974,NA
2830,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1975,NA
3552,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1976,NA
4274,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1977,NA
4996,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1978,NA
5718,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1979,NA
6440,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1980,0.5052
7162,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1981,NA
7884,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1982,NA
8606,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1983,NA
9328,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1984,NA
10050,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1985,NA
10772,1.2 - Madagascar - 156104,1.2,Madagascar,1.2 - Eradicate extreme poverty and hunger,1986,NA
