"","X1","codeAndCountry","serieCode","country","serieName","year","indicator"
"19537",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","1999",0.9346559
"20259",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2000",0.9248407
"20981",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2001",0.8939925
"21703",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2002",0.8841626
"22425",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2003",0.872472
"23147",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2004",0.8536224
"23869",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2005",0.8325143
"24591",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2006",0.8406127
"25313",280786,"2.1 - West Bank and Gaza - 280786","2.1","West Bank and Gaza","2.1 - Achieve universal primary education","2007",0.839953
"574",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1972",NA
"1296",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1973",NA
"2018",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1974",NA
"2740",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1975",NA
"3462",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1976",NA
"4184",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1977",NA
"4906",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1978",NA
"5628",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1979",NA
"6350",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1980",NA
"7072",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1981",NA
"7794",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1982",NA
"8516",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1983",NA
"9238",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1984",NA
"9960",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1985",NA
"10682",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1986",NA
"11404",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1987",NA
"12126",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1988",NA
"12848",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1989",NA
"13570",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1990",NA
"14292",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1991",NA
"15014",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1992",NA
"15736",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1993",NA
"16458",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1994",NA
"17180",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1995",NA
"17902",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1996",NA
"18624",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1997",NA
"19346",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1998",NA
"20068",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","1999",NA
"20790",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2000",NA
"21512",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2001",0.134
"22234",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2002",NA
"22956",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2003",0.142
"23678",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2004",0.145
"24400",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2005",0.147
"25122",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2006",0.15
"25844",3860,"3.2 - Algeria - 3860","3.2","Algeria","3.2 - Promote gender equality and empower women","2007",0.168
"595",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1972",NA
"1317",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1973",NA
"2039",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1974",NA
"2761",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1975",NA
"3483",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1976",NA
"4205",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1977",NA
"4927",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1978",NA
"5649",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1979",NA
"6371",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1980",NA
"7093",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1981",NA
"7815",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1982",NA
"8537",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1983",NA
"9259",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1984",NA
"9981",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1985",NA
"10703",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1986",NA
"11425",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1987",NA
"12147",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1988",NA
"12869",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1989",NA
"13591",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1990",0.417
"14313",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1991",NA
"15035",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1992",NA
"15757",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1993",NA
"16479",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1994",NA
"17201",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1995",NA
"17923",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1996",NA
"18645",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1997",NA
"19367",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1998",NA
"20089",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","1999",NA
"20811",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2000",NA
"21533",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2001",NA
"22255",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2002",NA
"22977",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2003",NA
"23699",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2004",NA
"24421",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2005",NA
"25143",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2006",NA
"25865",5197,"3.2 - American Samoa - 5197","3.2","American Samoa","3.2 - Promote gender equality and empower women","2007",NA
"612",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1972",NA
"1334",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1973",NA
"2056",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1974",NA
"2778",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1975",NA
"3500",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1976",NA
"4222",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1977",NA
"4944",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1978",NA
"5666",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1979",NA
"6388",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1980",NA
"7110",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1981",NA
"7832",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1982",NA
"8554",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1983",NA
"9276",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1984",NA
"9998",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1985",NA
"10720",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1986",NA
"11442",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1987",NA
"12164",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1988",NA
"12886",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1989",NA
"13608",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1990",0.371
"14330",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1991",0.366
"15052",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1992",0.378
"15774",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1993",0.389
"16496",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1994",0.381
"17218",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1995",0.399
"17940",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1996",0.396
"18662",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1997",0.396
"19384",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1998",0.409
"20106",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","1999",0.421
"20828",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2000",0.426
"21550",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2001",0.433
"22272",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2002",0.459
"22994",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2003",0.455
"23716",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2004",0.448
"24438",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2005",0.451
"25160",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2006",0.45
"25882",10545,"3.2 - Argentina - 10545","3.2","Argentina","3.2 - Promote gender equality and empower women","2007",NA
"553",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1972",NA
"1275",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1973",NA
"1997",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1974",NA
"2719",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1975",NA
"3441",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1976",NA
"4163",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1977",NA
"4885",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1978",NA
"5607",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1979",NA
"6329",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1980",NA
"7051",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1981",NA
"7773",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1982",NA
"8495",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1983",NA
"9217",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1984",NA
"9939",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1985",NA
"10661",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1986",NA
"11383",14556,"3.2 - Australia - 14556","3.2","Australia","3.2 - Promote gender equality and empower women","1987",NA
